sep=;
COD_DIA;COD_HORA;MIN_SEG;CELLID;VAL_LATITUDE;VAL_LONGITUDE;RAIO_COBERTURA_ANTENA;TYPE;NUM_CHAMADOR;datetime;leaving_datetime
20231014;12;2800;1747241.0;38.704207;-9.412832486;625.0;CSPS WEEKEND;149;2023-10-14 12:08:00;2023-10-14 12:38:00
20231014;14;1600;650509.0;38.700863;-9.439384;3594.0;CSPS WEEKEND;149;2023-10-14 12:38:00;2023-10-14 14:19:00
20231014;18;2200;296479.0;38.699445;-9.423692;1094.0;CSPS WEEKEND;149;2023-10-14 14:21:00;2023-10-14 18:28:00
20231014;18;3500;1046551.0;38.682715;-9.347127;14531.0;CSPS WEEKEND;149;2023-10-14 18:35:00;2023-10-14 18:59:00
20231014;23;1000;298785.0;38.706412;-9.432952;1094.0;CSPS WEEKEND;149;2023-10-14 19:27:00;2023-10-14 23:11:00
20231015;1;0;387114.0;38.704348;-9.394819;2031.0;CSPS WEEKEND;149;2023-10-14 23:13:00;2023-10-15 00:03:00
20231015;0;5800;387104.0;38.704348;-9.394819;3594.0;CSPS WEEKEND;149;2023-10-15 00:09:00;2023-10-15 01:04:00
20231015;2;1200;387094.0;38.704348;-9.394819;2031.0;CSPS WEEKEND;149;2023-10-15 01:09:00;2023-10-15 02:14:00
20231015;14;100;297258.0;38.706412;-9.432952;6719.0;CSPS WEEKEND;149;2023-10-15 02:24:00;2023-10-15 14:19:00
20231015;16;2700;650509.0;38.699966;-9.420917;3594.0;CSPS WEEKEND;149;2023-10-15 14:19:00;2023-10-15 17:13:00
20231015;23;4800;650509.0;38.706412;-9.432952;3594.0;CSPS WEEKEND;149;2023-10-15 17:13:00;2023-10-16 00:22:00
20231016;0;2200;390166.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-10-16 00:22:00;2023-10-16 01:03:00
20231016;12;3900;390166.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-10-16 01:11:00;2023-10-16 12:42:00
20231016;13;1900;298774.0;38.699445;-9.423692;1094.0;CSPS WEEKDAY;149;2023-10-16 12:48:00;2023-10-16 13:19:00
20231016;14;800;298774.0;38.699966;-9.420917;1094.0;CSPS WEEKDAY;149;2023-10-16 13:20:00;2023-10-16 14:10:00
20231016;14;500;298774.0;38.699445;-9.423692;1094.0;CSPS WEEKDAY;149;2023-10-16 14:13:00;2023-10-16 14:50:00
20231016;19;5700;298784.0;38.699445;-9.423692;1094.0;CSPS WEEKDAY;149;2023-10-16 14:50:00;2023-10-16 20:06:00
20231016;20;600;1065237.0;38.6993;-9.380914;2031.0;CSPS WEEKDAY;149;2023-10-16 20:06:00;2023-10-16 20:27:00
20231018;11;0;390166.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-10-16 20:27:00;2023-10-18 01:08:00
20231018;18;0;1614357.0;38.71064;-9.128808;1094.0;CSPS WEEKDAY;149;2023-10-18 01:08:00;2023-10-18 01:43:00
20231018;11;1600;390167.0;38.689309;-9.354328;1756.0;CSPS WEEKDAY;149;2023-10-18 01:43:00;2023-10-18 11:21:00
20231018;13;500;524576.0;38.706638;-9.143027;1094.0;CSPS WEEKDAY;149;2023-10-18 11:43:00;2023-10-18 14:11:00
20231018;19;1200;524566.0;38.71064;-9.128808;2031.0;CSPS WEEKDAY;149;2023-10-18 14:11:00;2023-10-18 19:21:00
20231018;20;2300;390157.0;38.689309;-9.354328;2031.0;CSPS WEEKDAY;149;2023-10-18 19:34:00;2023-10-18 20:23:00
20231019;0;3800;390156.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-10-18 20:23:00;2023-10-19 01:08:00
20231019;11;300;390186.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-10-19 01:22:00;2023-10-19 11:38:00
20231019;18;5200;297239.0;38.706412;-9.432952;1094.0;CSPS WEEKDAY;149;2023-10-19 11:45:00;2023-10-19 19:08:00
20231020;0;5900;390165.0;38.689309;-9.354328;14531.0;CSPS WEEKDAY;149;2023-10-19 19:40:00;2023-10-20 01:02:00
20231020;19;0;523542.0;38.6997115;-9.243357;625.0;CSPS WEEKDAY;149;2023-10-20 01:09:00;2023-10-20 01:31:00
20231020;10;2100;390156.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-10-20 01:31:00;2023-10-20 10:30:00
20231020;11;3100;1065237.0;38.706841;-9.386194;2031.0;CSPS WEEKDAY;149;2023-10-20 10:30:00;2023-10-20 11:32:00
20231020;17;4300;1614347.0;38.71064;-9.130922;1094.0;CSPS WEEKDAY;149;2023-10-20 12:07:00;2023-10-20 17:45:00
20231020;18;3400;274454.0;38.71064;-9.128808;3594.0;CSPS WEEKDAY;149;2023-10-20 17:45:00;2023-10-20 18:36:00
20231020;18;4700;524586.0;38.706638;-9.143027;1094.0;CSPS WEEKDAY;149;2023-10-20 18:36:00;2023-10-20 19:10:00
20231020;20;4500;666903.0;38.737653;-9.399418;150.0;CSPS WEEKDAY;149;2023-10-20 19:46:00;2023-10-20 21:06:00
20231020;22;5700;390166.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-10-20 21:20:00;2023-10-21 00:01:00
20231021;0;5900;477215.0;38.722128;-9.466079;1094.0;CSPS WEEKEND;149;2023-10-21 00:15:00;2023-10-21 01:03:00
20231021;5;100;387094.0;38.70834;-9.39859;2031.0;CSPS WEEKEND;149;2023-10-21 02:06:00;2023-10-21 05:21:00
20231021;5;2900;1748779.0;38.6879;-9.35865;2031.0;CSPS WEEKEND;149;2023-10-21 05:29:00;2023-10-21 05:50:00
20231021;14;1000;390167.0;38.689309;-9.354328;1756.0;CSPS WEEKEND;149;2023-10-21 05:54:00;2023-10-21 14:19:00
20231021;18;500;298774.0;38.699445;-9.423692;1094.0;CSPS WEEKEND;149;2023-10-21 14:29:00;2023-10-21 19:08:00
20231021;19;5700;390186.0;38.689309;-9.354328;625.0;CSPS WEEKEND;149;2023-10-21 19:24:00;2023-10-21 20:10:00
20231021;22;200;470795.0;38.692750959;-9.298400251;6719.0;CSPS WEEKEND;149;2023-10-21 20:51:00;2023-10-21 22:23:00
20231022;0;2000;472097.0;38.689309;-9.354328;6719.0;CSPS WEEKEND;149;2023-10-21 22:33:00;2023-10-22 01:07:00
20231022;1;2000;390156.0;38.689309;-9.354328;1094.0;CSPS WEEKEND;149;2023-10-22 01:20:00;2023-10-22 02:02:00
20231022;15;4600;390167.0;38.689309;-9.354328;1756.0;CSPS WEEKEND;149;2023-10-22 02:10:00;2023-10-22 15:56:00
20231022;20;1800;468779.0;38.739575;-9.384768;2031.0;CSPS WEEKEND;149;2023-10-22 16:39:00;2023-10-22 21:07:00
20231023;0;0;650519.0;38.706412;-9.432952;2031.0;CSPS WEEKDAY;149;2023-10-22 21:22:00;2023-10-23 00:02:00
20231023;19;0;524576.0;38.706638;-9.143027;1094.0;CSPS WEEKDAY;149;2023-10-23 01:09:00;2023-10-23 01:37:00
20231023;11;1700;390166.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-10-23 01:37:00;2023-10-23 11:31:00
20231023;12;2700;1614357.0;38.71064;-9.128808;1094.0;CSPS WEEKDAY;149;2023-10-23 11:48:00;2023-10-23 12:50:00
20231023;18;2800;1614358.0;38.71064;-9.128808;1094.0;CSPS WEEKDAY;149;2023-10-23 12:50:00;2023-10-23 18:29:00
20231023;18;5700;524576.0;38.706638;-9.143027;1094.0;CSPS WEEKDAY;149;2023-10-23 18:29:00;2023-10-23 19:10:00
20231023;19;2200;2193174.0;38.689896;-9.319968;14531.0;CSPS WEEKDAY;149;2023-10-23 19:21:00;2023-10-23 19:44:00
20231024;0;5900;390165.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-10-23 19:44:00;2023-10-24 01:09:00
20231024;13;2000;1038347.0;38.689309;-9.354328;2031.0;CSPS WEEKDAY;149;2023-10-24 01:10:00;2023-10-24 13:20:00
20231024;13;3800;565261.0;38.6966830555;-9.217103222;3594.0;CSPS WEEKDAY;149;2023-10-24 13:38:00;2023-10-24 14:12:00
20231024;18;2500;73515.0;38.71064;-9.128808;150.0;CSPS WEEKDAY;149;2023-10-24 14:12:00;2023-10-24 18:26:00
20231024;18;3900;524576.0;38.713888;-9.138238;1094.0;CSPS WEEKDAY;149;2023-10-24 18:34:00;2023-10-24 18:55:00
20231024;19;4700;472076.0;38.689309;-9.354328;3594.0;CSPS WEEKDAY;149;2023-10-24 19:18:00;2023-10-24 19:48:00
20231024;20;100;748045.0;38.704348;-9.394819;1094.0;CSPS WEEKDAY;149;2023-10-24 19:51:00;2023-10-24 20:33:00
20231024;23;2600;748045.0;38.704207;-9.406575;1094.0;CSPS WEEKDAY;149;2023-10-24 20:33:00;2023-10-24 23:33:00
20231025;0;4200;390166.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-10-24 23:33:00;2023-10-25 01:07:00
20231025;1;4900;390156.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-10-25 01:18:00;2023-10-25 02:00:00
20231025;20;0;598037.0;38.693304;-9.415474;2031.0;CSPS WEEKDAY;149;2023-10-25 02:00:00;2023-10-25 02:37:00
20231025;9;2600;471564.0;38.686595;-9.353306;1094.0;CSPS WEEKDAY;149;2023-10-25 02:37:00;2023-10-25 09:27:00
20231025;14;4700;650539.0;38.706412;-9.432952;1094.0;CSPS WEEKDAY;149;2023-10-25 09:57:00;2023-10-25 14:50:00
20231025;17;4300;1038358.0;38.678116;-9.324517;1094.0;CSPS WEEKDAY;149;2023-10-25 15:33:00;2023-10-25 17:48:00
20231025;19;2800;1748779.0;38.686595;-9.353306;2031.0;CSPS WEEKDAY;149;2023-10-25 17:51:00;2023-10-25 19:29:00
20231025;23;5200;296480.0;38.699445;-9.423692;625.0;CSPS WEEKDAY;149;2023-10-25 19:37:00;2023-10-26 00:08:00
20231026;0;900;1065257.0;38.6993;-9.380914;2031.0;CSPS WEEKDAY;149;2023-10-26 00:09:00;2023-10-26 00:58:00
20231026;1;5500;390156.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-10-26 01:04:00;2023-10-26 02:00:00
20231026;9;3900;390166.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-10-26 02:14:00;2023-10-26 09:47:00
20231026;12;3700;1249814.0;38.718858;-9.157508;2031.0;CSPS WEEKDAY;149;2023-10-26 10:58:00;2023-10-26 12:38:00
20231026;13;1100;1046569.0;38.684768;-9.33466;2031.0;CSPS WEEKDAY;149;2023-10-26 12:50:00;2023-10-26 13:11:00
20231026;16;5300;390166.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-10-26 13:11:00;2023-10-26 17:07:00
20231026;18;3900;475149.0;38.70199141;-9.412832486;2031.0;CSPS WEEKDAY;149;2023-10-26 17:18:00;2023-10-26 18:39:00
20231026;19;5600;666901.0;38.737653;-9.399418;150.0;CSPS WEEKDAY;149;2023-10-26 18:44:00;2023-10-26 20:07:00
20231027;2;0;390156.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-10-26 20:31:00;2023-10-27 00:09:00
20231027;9;0;17235.0;38.702597;-9.410797;150.0;CSPS WEEKDAY;149;2023-10-27 00:09:00;2023-10-27 00:48:00
20231027;1;3000;390165.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-10-27 00:48:00;2023-10-27 02:02:00
20231027;23;0;36037.0;38.712784;-9.409091;859.0;CSPS WEEKDAY;149;2023-10-27 02:02:00;2023-10-27 02:31:00
20231027;8;2900;471564.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-10-27 02:31:00;2023-10-27 08:31:00
20231027;9;3500;37332.0;38.702597;-9.410797;150.0;CSPS WEEKDAY;149;2023-10-27 08:35:00;2023-10-27 09:35:00
20231027;10;1500;297248.0;38.699966;-9.4181955;625.0;CSPS WEEKDAY;149;2023-10-27 09:35:00;2023-10-27 10:16:00
20231027;10;500;1736745.0;38.702597;-9.410797;150.0;CSPS WEEKDAY;149;2023-10-27 10:30:00;2023-10-27 11:08:00
20231027;15;700;650509.0;38.706412;-9.432952;3594.0;CSPS WEEKDAY;149;2023-10-27 11:08:00;2023-10-27 15:15:00
20231027;15;2400;296489.0;38.699966;-9.420917;625.0;CSPS WEEKDAY;149;2023-10-27 15:16:00;2023-10-27 15:52:00
20231027;17;300;1614367.0;38.71064;-9.128808;1094.0;CSPS WEEKDAY;149;2023-10-27 16:27:00;2023-10-27 17:46:00
20231027;17;5000;524565.0;38.706849500000004;-9.138167;1094.0;CSPS WEEKDAY;149;2023-10-27 17:46:00;2023-10-27 18:11:00
20231027;20;5900;390166.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-10-27 18:24:00;2023-10-27 21:09:00
20231027;23;3100;5946.0;38.712784;-9.409091;1650.0;CSPS WEEKDAY;149;2023-10-27 21:16:00;2023-10-27 23:34:00
20231028;5;5400;387104.0;38.704348;-9.394819;3594.0;CSPS WEEKEND;149;2023-10-27 23:34:00;2023-10-28 06:09:00
20231028;6;400;387084.0;38.704348;-9.394819;3594.0;CSPS WEEKEND;149;2023-10-28 06:40:00;2023-10-28 07:09:00
20231028;15;1700;386827.0;38.70609;-9.446403;6719.0;CSPS WEEKEND;149;2023-10-28 07:09:00;2023-10-28 15:17:00
20231028;15;1700;478733.0;38.724367;-9.4428188;3594.0;CSPS WEEKEND;149;2023-10-28 15:17:00;2023-10-28 15:40:00
20231028;15;5000;478743.0;38.724367;-9.4428188;3594.0;CSPS WEEKEND;149;2023-10-28 15:50:00;2023-10-28 16:11:00
20231028;20;4500;387104.0;38.704207;-9.406575;3594.0;CSPS WEEKEND;149;2023-10-28 16:31:00;2023-10-28 21:17:00
20231028;21;1700;387104.0;38.6993;-9.380914;3594.0;CSPS WEEKEND;149;2023-10-28 21:17:00;2023-10-28 21:46:00
20231029;11;0;390165.0;38.688281;-9.336959;1094.0;CSPS WEEKEND;149;2023-10-28 21:46:00;2023-10-29 01:04:00
20231029;13;200;390166.0;38.689309;-9.354328;625.0;CSPS WEEKEND;149;2023-10-29 01:14:00;2023-10-29 13:50:00
20231029;13;5000;387114.0;38.704348;-9.394819;2031.0;CSPS WEEKEND;149;2023-10-29 13:50:00;2023-10-29 14:11:00
20231029;16;3400;748045.0;38.704207;-9.409091;1094.0;CSPS WEEKEND;149;2023-10-29 14:11:00;2023-10-29 16:58:00
20231029;17;2200;748075.0;38.704207;-9.406575;625.0;CSPS WEEKEND;149;2023-10-29 16:58:00;2023-10-29 18:10:00
20231029;23;3200;650509.0;38.706412;-9.432952;3594.0;CSPS WEEKEND;149;2023-10-29 18:10:00;2023-10-30 00:01:00
20231030;0;4700;650509.0;38.706412;-9.432952;3594.0;CSPS WEEKDAY;149;2023-10-30 00:16:00;2023-10-30 00:57:00
20231030;13;1900;1038358.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-10-30 01:40:00;2023-10-30 13:25:00
20231030;13;5100;524576.0;38.706638;-9.143027;1094.0;CSPS WEEKDAY;149;2023-10-30 13:47:00;2023-10-30 14:14:00
20231030;16;4300;524576.0;38.71064;-9.128808;1094.0;CSPS WEEKDAY;149;2023-10-30 14:14:00;2023-10-30 17:06:00
20231031;1;5200;390156.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-10-30 17:30:00;2023-10-31 02:02:00
20231031;11;3800;390156.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-10-31 02:02:00;2023-10-31 11:38:00
20231031;12;5600;390187.0;38.689309;-9.354328;2031.0;CSPS WEEKDAY;149;2023-10-31 11:38:00;2023-10-31 13:07:00
20231031;16;1700;524576.0;38.71064;-9.128808;1094.0;CSPS WEEKDAY;149;2023-10-31 13:44:00;2023-10-31 16:34:00
20231031;18;1300;389921.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-10-31 16:58:00;2023-10-31 18:19:00
20231031;18;4500;476685.0;38.700757;-9.360657;2031.0;CSPS WEEKDAY;149;2023-10-31 18:20:00;2023-10-31 18:45:00
20231031;18;5500;476685.0;38.700757;-9.360657;2031.0;CSPS WEEKDAY;149;2023-10-31 18:55:00;2023-10-31 19:29:00
20231031;19;5300;476695.0;38.700757;-9.360657;3594.0;CSPS WEEKDAY;149;2023-10-31 19:53:00;2023-10-31 20:23:00
20231031;21;5100;476685.0;38.700757;-9.360657;2031.0;CSPS WEEKDAY;149;2023-10-31 21:20:00;2023-10-31 22:10:00
20231031;23;600;1046294.0;38.731522;-9.385691;6719.0;CSPS WEEKDAY;149;2023-10-31 22:48:00;2023-10-31 23:30:00
20231101;1;700;945695.0;38.70805;-9.152644444;3594.0;CSPS WEEKDAY;149;2023-11-01 00:23:00;2023-11-01 01:07:00
20231101;2;100;280589.0;38.70805;-9.161105;1094.0;CSPS WEEKDAY;149;2023-11-01 01:08:00;2023-11-01 02:10:00
20231101;5;3100;271904.0;38.707215;-9.161105;2031.0;CSPS WEEKDAY;149;2023-11-01 02:13:00;2023-11-01 05:32:00
20231102;0;4200;390156.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-11-01 06:28:00;2023-11-02 01:07:00
20231102;17;0;384523.0;38.700863;-9.439384;3594.0;CSPS WEEKDAY;149;2023-11-02 01:07:00;2023-11-02 01:32:00
20231102;1;3300;390156.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-11-02 01:32:00;2023-11-02 02:01:00
20231102;13;3400;472107.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-11-02 02:21:00;2023-11-02 13:36:00
20231102;18;5800;298774.0;38.706412;-9.432952;1094.0;CSPS WEEKDAY;149;2023-11-02 13:44:00;2023-11-02 18:58:00
20231102;18;5800;479767.0;38.706841;-9.386194;3594.0;CSPS WEEKDAY;149;2023-11-02 18:58:00;2023-11-02 19:19:00
20231102;22;3900;297249.0;38.699445;-9.423692;1094.0;CSPS WEEKDAY;149;2023-11-02 19:19:00;2023-11-02 22:48:00
20231103;0;700;478763.0;38.724367;-9.4428188;2031.0;CSPS WEEKDAY;149;2023-11-02 22:48:00;2023-11-03 00:08:00
20231103;11;0;748045.0;38.704207;-9.406575;1094.0;CSPS WEEKDAY;149;2023-11-03 00:17:00;2023-11-03 01:02:00
20231103;11;2800;748075.0;38.70199141;-9.412832486;625.0;CSPS WEEKDAY;149;2023-11-03 01:08:00;2023-11-03 11:33:00
20231103;13;2400;1053717.0;38.730263;-9.3097168;3594.0;CSPS WEEKDAY;149;2023-11-03 11:56:00;2023-11-03 13:25:00
20231103;17;4800;1614377.0;38.71064;-9.128808;625.0;CSPS WEEKDAY;149;2023-11-03 14:31:00;2023-11-03 17:54:00
20231103;20;5900;390156.0;38.689309;-9.354328;1094.0;CSPS WEEKDAY;149;2023-11-03 18:42:00;2023-11-03 21:06:00
20231103;21;5300;384523.0;38.700863;-9.439384;3594.0;CSPS WEEKDAY;149;2023-11-03 21:53:00;2023-11-03 22:25:00
20231103;22;5400;386827.0;38.70609;-9.446403;6719.0;CSPS WEEKDAY;149;2023-11-03 22:33:00;2023-11-03 22:59:00
20231103;23;4000;384523.0;38.700863;-9.439384;3594.0;CSPS WEEKDAY;149;2023-11-03 23:20:00;2023-11-03 23:43:00
20231104;5;5900;650508.0;38.706412;-9.432952;3594.0;CSPS WEEKEND;149;2023-11-04 01:05:00;2023-11-04 06:07:00
20231104;6;2500;390156.0;38.689309;-9.354328;1094.0;CSPS WEEKEND;149;2023-11-04 06:09:00;2023-11-04 06:30:00
20231104;13;200;390156.0;38.689309;-9.354328;1094.0;CSPS WEEKEND;149;2023-11-04 06:38:00;2023-11-04 13:22:00
20231104;17;1900;650519.0;38.699445;-9.423692;2031.0;CSPS WEEKEND;149;2023-11-04 13:40:00;2023-11-04 18:08:00
20231104;18;5300;387104.0;38.704207;-9.406575;3594.0;CSPS WEEKEND;149;2023-11-04 18:08:00;2023-11-04 18:58:00
20231104;21;5800;384523.0;38.706412;-9.432952;3594.0;CSPS WEEKEND;149;2023-11-04 18:58:00;2023-11-04 22:07:00
20231105;0;5600;1732138.0;38.69352;-9.419329;625.0;CSPS WEEKEND;149;2023-11-04 22:08:00;2023-11-05 01:01:00
20231105;4;100;1732138.0;38.69352;-9.419329;625.0;CSPS WEEKEND;149;2023-11-05 01:10:00;2023-11-05 04:51:00
20231105;5;5900;298775.0;38.706412;-9.432952;1094.0;CSPS WEEKEND;149;2023-11-05 04:54:00;2023-11-05 06:06:00
20231105;6;500;479756.0;38.705594500000004;-9.3905065;2031.0;CSPS WEEKEND;149;2023-11-05 06:50:00;2023-11-05 07:36:00
20231105;14;3300;390166.0;38.689309;-9.354328;625.0;CSPS WEEKEND;149;2023-11-05 07:36:00;2023-11-05 14:34:00
20231105;17;4100;298774.0;38.699445;-9.423692;1094.0;CSPS WEEKEND;149;2023-11-05 14:43:00;2023-11-05 17:41:00
20231105;23;5200;650509.0;38.706412;-9.432952;3594.0;CSPS WEEKEND;149;2023-11-05 17:49:00;2023-11-07 00:14:00
20231107;0;5800;390156.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-11-07 00:14:00;2023-11-07 01:06:00
20231107;1;3600;390166.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-11-07 01:10:00;2023-11-07 02:00:00
20231107;23;0;387104.0;38.704207;-9.406575;3594.0;CSPS WEEKDAY;149;2023-11-07 02:00:00;2023-11-07 02:25:00
20231107;9;2300;390156.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-11-07 02:25:00;2023-11-07 09:48:00
20231107;18;5300;296469.0;38.699445;-9.423692;1094.0;CSPS WEEKDAY;149;2023-11-07 09:51:00;2023-11-07 18:53:00
20231108;20;0;475147.0;38.704207;-9.406575;6719.0;CSPS WEEKDAY;149;2023-11-07 18:55:00;2023-11-08 02:00:00
20231108;11;1900;748075.0;38.70199141;-9.412832486;625.0;CSPS WEEKDAY;149;2023-11-08 02:03:00;2023-11-08 11:32:00
20231108;12;3500;475926.0;38.730263;-9.3097168;2031.0;CSPS WEEKDAY;149;2023-11-08 11:46:00;2023-11-08 12:35:00
20231108;13;4500;650519.0;38.706412;-9.432952;2031.0;CSPS WEEKDAY;149;2023-11-08 13:10:00;2023-11-08 13:50:00
20231108;14;500;384523.0;38.706251;-9.439384;3594.0;CSPS WEEKDAY;149;2023-11-08 14:30:00;2023-11-08 15:09:00
20231108;15;900;478743.0;38.724367;-9.4428188;2031.0;CSPS WEEKDAY;149;2023-11-08 15:09:00;2023-11-08 15:30:00
20231108;18;5200;298773.0;38.706412;-9.432952;1094.0;CSPS WEEKDAY;149;2023-11-08 15:32:00;2023-11-08 18:53:00
20231108;23;3300;1042967.0;38.704207;-9.409091;625.0;CSPS WEEKDAY;149;2023-11-08 20:07:00;2023-11-08 23:34:00
20231109;1;5000;390156.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-11-09 01:21:00;2023-11-09 02:02:00
20231109;12;4800;472105.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-11-09 02:11:00;2023-11-09 12:52:00
20231109;15;2600;295722.0;38.706412;-9.432952;625.0;CSPS WEEKDAY;149;2023-11-09 13:09:00;2023-11-09 15:26:00
20231109;18;1400;295711.0;38.699445;-9.423692;1094.0;CSPS WEEKDAY;149;2023-11-09 15:26:00;2023-11-09 18:32:00
20231109;18;4100;1051147.0;38.719386;-9.438222;3594.0;CSPS WEEKDAY;149;2023-11-09 18:32:00;2023-11-09 18:53:00
20231109;20;3000;748045.0;38.704207;-9.406575;1094.0;CSPS WEEKDAY;149;2023-11-09 19:28:00;2023-11-09 21:25:00
20231109;22;2700;474153.0;38.737653;-9.399418;1094.0;CSPS WEEKDAY;149;2023-11-09 21:25:00;2023-11-09 22:27:00
20231109;22;500;666903.0;38.737653;-9.399418;150.0;CSPS WEEKDAY;149;2023-11-09 22:50:00;2023-11-09 23:28:00
20231111;4;0;388108.0;38.712784;-9.4075665;625.0;CSPS WEEKEND;149;2023-11-09 23:28:00;2023-11-11 00:07:00
20231111;0;4500;293152.0;38.691278;-9.423239;6719.0;CSPS WEEKEND;149;2023-11-11 00:10:00;2023-11-11 01:02:00
20231111;16;0;390186.0;38.689309;-9.354328;625.0;CSPS WEEKEND;149;2023-11-11 01:02:00;2023-11-11 01:31:00
20231111;2;4600;296461.0;38.699445;-9.423692;2031.0;CSPS WEEKEND;149;2023-11-11 01:31:00;2023-11-11 03:30:00
20231111;5;3200;39581.0;38.70834;-9.39859;1094.0;CSPS WEEKEND;149;2023-11-11 03:30:00;2023-11-11 05:32:00
20231112;0;2000;390156.0;38.689309;-9.354328;625.0;CSPS WEEKEND;149;2023-11-11 05:53:00;2023-11-12 01:07:00
20231112;1;5800;390156.0;38.689309;-9.354328;625.0;CSPS WEEKEND;149;2023-11-12 01:09:00;2023-11-12 02:00:00
20231112;14;5200;471563.0;38.689309;-9.354328;1094.0;CSPS WEEKEND;149;2023-11-12 02:10:00;2023-11-12 14:53:00
20231112;17;5100;293153.0;38.699445;-9.423692;1094.0;CSPS WEEKEND;149;2023-11-12 14:58:00;2023-11-12 17:51:00
20231112;18;4800;666922.0;38.737653;-9.399418;150.0;CSPS WEEKEND;149;2023-11-12 17:59:00;2023-11-12 18:48:00
20231112;19;5300;666901.0;38.737653;-9.399418;150.0;CSPS WEEKEND;149;2023-11-12 19:20:00;2023-11-12 19:53:00
20231112;21;4800;386827.0;38.70609;-9.446403;6719.0;CSPS WEEKEND;149;2023-11-12 21:18:00;2023-11-12 21:48:00
20231112;22;4300;386827.0;38.70609;-9.446403;6719.0;CSPS WEEKEND;149;2023-11-12 22:17:00;2023-11-12 23:08:00
20231113;0;5800;390156.0;38.689309;-9.354328;625.0;CSPS WEEKDAY;149;2023-11-12 23:23:00;2023-11-13 01:06:00
20231113;14;100;390167.0;38.689309;-9.354328;2031.0;CSPS WEEKDAY;149;2023-11-13 01:09:00;2023-11-13 14:15:00
20231113;22;1100;293143.0;38.699445;-9.423692;1094.0;CSPS WEEKDAY;149;2023-11-13 14:23:00;2023-11-13 22:11:00
20231113;23;5900;650509.0;38.706412;-9.432952;3594.0;CSPS WEEKDAY;149;2023-11-13 22:11:00;2023-11-14 00:02:00
20231114;0;5900;650509.0;38.706412;-9.432952;3594.0;CSPS WEEKDAY;149;2023-11-14 00:08:00;2023-11-14 01:01:00
20231114;10;5100;748045.0;38.70199141;-9.412832486;1094.0;CSPS WEEKDAY;149;2023-11-14 01:53:00;2023-11-14 11:13:00
20231114;15;4000;1038378.0;38.689309;-9.354328;14531.0;CSPS WEEKDAY;149;2023-11-14 11:13:00;2023-11-14 15:52:00
20231114;18;3400;524576.0;38.707285;-9.133307;1094.0;CSPS WEEKDAY;149;2023-11-14 16:53:00;2023-11-14 18:50:00
20231114;20;1500;298774.0;38.699445;-9.423692;1094.0;CSPS WEEKDAY;149;2023-11-14 19:42:00;2023-11-14 20:17:00
20231114;22;3800;297248.0;38.698487778;-9.423692;625.0;CSPS WEEKDAY;149;2023-11-14 20:20:00;2023-11-14 22:49:00
20231115;0;1100;478753.0;38.724367;-9.4428188;3594.0;CSPS WEEKDAY;149;2023-11-14 22:58:00;2023-11-15 00:11:00
20231115;0;4100;296470.0;38.699445;-9.423692;625.0;CSPS WEEKDAY;149;2023-11-15 00:21:00;2023-11-15 00:51:00
20231115;13;3100;390167.0;38.689309;-9.354328;2031.0;CSPS WEEKDAY;149;2023-11-15 01:10:00;2023-11-15 13:43:00
20231115;18;1000;524576.0;38.71064;-9.128808;1094.0;CSPS WEEKDAY;149;2023-11-15 14:54:00;2023-11-15 18:10:00
